"transaction_id","timestamp","amount","sender_vpa","receiver_vpa","sender_bank","receiver_bank","status","failure_reason","failure_type","error_code","retry_count","metadata"
"TXN000638","2025-07-23T14:07:25.906476","4883.22","user5109@mobikwik","merchant941@mobikwik","AXIS","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000639","2025-08-06T14:07:25.906476","31659.33","user4554@amazonpay","merchant710@gpay","ICICI","AXIS","FAILED","Daily transaction limit exceeded","daily_limit_exceeded","E005","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000640","2025-07-25T14:07:25.906476","37350.92","user2445@phonepe","merchant830@phonepe","PNB","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000641","2025-07-15T14:07:25.906476","48633.34","user7961@phonepe","merchant848@gpay","SBI","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000642","2025-07-27T14:07:25.906476","648.81","user9186@gpay","merchant364@paytm","AXIS","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000643","2025-08-02T14:07:25.906476","28683.1","user6219@mobikwik","merchant881@amazonpay","ICICI","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000644","2025-08-06T14:07:25.906476","47066.86","user7812@amazonpay","merchant115@mobikwik","KOTAK","BOB","FAILED","Insufficient balance in account","insufficient_funds","E001","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000645","2025-07-21T14:07:25.906476","35558.48","user6449@phonepe","merchant345@phonepe","AXIS","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000646","2025-08-05T14:07:25.906476","9205.61","user5789@phonepe","merchant135@phonepe","BOB","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000647","2025-07-11T14:07:25.906476","41706.9","user3859@gpay","merchant289@gpay","PNB","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000648","2025-07-14T14:07:25.906476","8099.94","user8535@amazonpay","merchant791@amazonpay","HDFC","CANARA","FAILED","VPA does not exist","invalid_vpa","E006","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000649","2025-07-29T14:07:25.906476","16073.9","user1963@phonepe","merchant718@gpay","ICICI","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000650","2025-07-18T14:07:25.906476","26622.11","user4807@amazonpay","merchant994@amazonpay","KOTAK","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000651","2025-08-07T14:07:25.906476","32922.75","user7504@paytm","merchant887@mobikwik","KOTAK","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000652","2025-07-18T14:07:25.906476","5762.84","user7624@amazonpay","merchant800@mobikwik","ICICI","CANARA","FAILED","Daily transaction limit exceeded","daily_limit_exceeded","E005","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000653","2025-07-20T14:07:25.906476","42942.95","user1514@paytm","merchant439@phonepe","SBI","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000654","2025-08-04T14:07:25.906476","28310.93","user7272@gpay","merchant455@phonepe","PNB","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000655","2025-07-23T14:07:25.906476","33794.94","user8878@gpay","merchant355@phonepe","HDFC","SBI","FAILED","Network timeout occurred","network_issue","E003","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000656","2025-08-04T14:07:25.906476","6388.38","user3639@paytm","merchant458@mobikwik","KOTAK","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000657","2025-07-14T14:07:25.906476","17528.02","user6519@mobikwik","merchant607@gpay","HDFC","ICICI","FAILED","VPA does not exist","invalid_vpa","E006","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000658","2025-07-28T14:07:25.906476","41156.01","user2763@mobikwik","merchant201@amazonpay","AXIS","AXIS","FAILED","Bank server temporarily unavailable","bank_server_error","E004","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000659","2025-08-02T14:07:25.906476","22314.74","user5053@amazonpay","merchant266@gpay","HDFC","AXIS","FAILED","Bank server temporarily unavailable","bank_server_error","E004","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000660","2025-07-11T14:07:25.906476","29155.99","user4704@amazonpay","merchant678@gpay","HDFC","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000661","2025-08-06T14:07:25.906476","18467.83","user1638@phonepe","merchant189@amazonpay","CANARA","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000662","2025-07-27T14:07:25.906476","19150.41","user6183@phonepe","merchant438@gpay","BOB","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000663","2025-07-24T14:07:25.906476","16986.98","user8930@paytm","merchant984@gpay","SBI","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000664","2025-08-04T14:07:25.906476","3098.88","user6954@gpay","merchant946@mobikwik","CANARA","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000665","2025-07-28T14:07:25.906476","46139.62","user4865@phonepe","merchant324@paytm","AXIS","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000666","2025-07-23T14:07:25.906476","36124.17","user4835@gpay","merchant851@amazonpay","AXIS","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000667","2025-07-16T14:07:25.906476","45284.71","user7023@amazonpay","merchant327@phonepe","KOTAK","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000668","2025-08-09T14:07:25.906476","38413.07","user3085@phonepe","merchant141@gpay","ICICI","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000669","2025-07-13T14:07:25.906476","4035.27","user6095@amazonpay","merchant774@phonepe","KOTAK","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000670","2025-07-30T14:07:25.906476","37349.58","user6916@amazonpay","merchant292@amazonpay","AXIS","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000671","2025-07-10T14:07:25.906476","41950.52","user9040@mobikwik","merchant984@gpay","KOTAK","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000672","2025-07-25T14:07:25.906476","20142.41","user4626@paytm","merchant129@phonepe","BOB","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000673","2025-07-29T14:07:25.906476","19184.87","user5817@amazonpay","merchant622@mobikwik","CANARA","SBI","FAILED","VPA does not exist","invalid_vpa","E006","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000674","2025-07-24T14:07:25.906476","41186.77","user6603@amazonpay","merchant418@paytm","BOB","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000675","2025-07-20T14:07:25.906476","27655.07","user6719@gpay","merchant928@paytm","KOTAK","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000676","2025-07-15T14:07:25.906476","23243.81","user6443@mobikwik","merchant743@paytm","ICICI","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000677","2025-07-29T14:07:25.906476","832.25","user9236@mobikwik","merchant690@gpay","AXIS","AXIS","FAILED","Insufficient balance in account","insufficient_funds","E001","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000678","2025-07-10T14:07:25.907463","3708.77","user1816@paytm","merchant160@phonepe","ICICI","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000679","2025-07-26T14:07:25.907463","7660.3","user5758@mobikwik","merchant149@mobikwik","ICICI","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000680","2025-07-13T14:07:25.907463","4704.53","user8931@phonepe","merchant315@paytm","KOTAK","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000681","2025-08-06T14:07:25.907463","986.04","user4627@amazonpay","merchant898@amazonpay","PNB","HDFC","FAILED","Transaction timeout","timeout","E007","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000682","2025-08-07T14:07:25.907463","40130.83","user1914@phonepe","merchant896@gpay","HDFC","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000683","2025-08-01T14:07:25.907463","28376.39","user2306@mobikwik","merchant976@amazonpay","AXIS","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000684","2025-07-14T14:07:25.907463","43074.54","user5463@mobikwik","merchant229@mobikwik","AXIS","SBI","FAILED","Network timeout occurred","network_issue","E003","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000685","2025-08-05T14:07:25.907463","14697.44","user6178@amazonpay","merchant993@phonepe","AXIS","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000686","2025-07-18T14:07:25.907463","41484.91","user7043@gpay","merchant289@mobikwik","HDFC","SBI","FAILED","Invalid VPA provided","incorrect_details","E002","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000687","2025-08-01T14:07:25.907463","36929.21","user1538@phonepe","merchant892@phonepe","ICICI","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000688","2025-07-11T14:07:25.907463","23711.76","user8102@gpay","merchant602@mobikwik","KOTAK","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000689","2025-07-31T14:07:25.907463","4583.09","user3846@paytm","merchant653@phonepe","ICICI","PNB","FAILED","Insufficient balance in account","insufficient_funds","E001","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000690","2025-08-08T14:07:25.907463","47574.74","user2891@mobikwik","merchant102@amazonpay","CANARA","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000691","2025-07-14T14:07:25.907463","34796.74","user2122@paytm","merchant882@amazonpay","AXIS","HDFC","FAILED","Insufficient balance in account","insufficient_funds","E001","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000692","2025-08-07T14:07:25.907463","36776.15","user2695@paytm","merchant672@mobikwik","PNB","ICICI","FAILED","Invalid VPA provided","incorrect_details","E002","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000693","2025-07-25T14:07:25.907463","41080.72","user1606@mobikwik","merchant924@mobikwik","ICICI","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000694","2025-07-13T14:07:25.907463","36706.28","user9960@gpay","merchant410@amazonpay","SBI","PNB","FAILED","Network timeout occurred","network_issue","E003","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000695","2025-07-21T14:07:25.907463","2011.46","user8742@gpay","merchant833@paytm","HDFC","BOB","FAILED","Network timeout occurred","network_issue","E003","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000696","2025-07-27T14:07:25.907463","35397.62","user6175@gpay","merchant900@phonepe","AXIS","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000697","2025-08-07T14:07:25.907463","6398.17","user9581@mobikwik","merchant677@mobikwik","ICICI","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000698","2025-07-25T14:07:25.907463","5182.66","user7104@paytm","merchant958@amazonpay","SBI","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000699","2025-07-25T14:07:25.907463","9451.52","user9982@phonepe","merchant527@mobikwik","CANARA","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000700","2025-07-27T14:07:25.907463","2629.72","user4090@gpay","merchant521@paytm","ICICI","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000701","2025-07-16T14:07:25.907463","30189.08","user1865@amazonpay","merchant853@phonepe","ICICI","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000702","2025-08-02T14:07:25.907463","27852.43","user7243@mobikwik","merchant206@phonepe","KOTAK","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000703","2025-07-20T14:07:25.907463","28810.78","user1553@gpay","merchant470@paytm","BOB","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000704","2025-07-28T14:07:25.907463","31627.47","user1943@amazonpay","merchant809@paytm","BOB","PNB","FAILED","Transaction timeout","timeout","E007","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000705","2025-07-27T14:07:25.907463","26818.94","user3316@mobikwik","merchant710@amazonpay","CANARA","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000706","2025-07-11T14:07:25.907463","2927.19","user3714@mobikwik","merchant549@phonepe","PNB","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000707","2025-07-19T14:07:25.907463","36939.3","user8960@amazonpay","merchant880@gpay","SBI","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000708","2025-08-05T14:07:25.907463","20593.35","user8919@gpay","merchant351@amazonpay","SBI","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000709","2025-07-10T14:07:25.907463","6862.86","user9389@phonepe","merchant552@gpay","AXIS","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000710","2025-07-26T14:07:25.907463","29095.88","user9394@paytm","merchant233@gpay","KOTAK","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000711","2025-07-26T14:07:25.907463","5942.57","user8725@gpay","merchant692@amazonpay","BOB","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000712","2025-08-09T14:07:25.907463","5180.38","user4357@phonepe","merchant343@phonepe","CANARA","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000713","2025-07-16T14:07:25.907463","30717.11","user7191@phonepe","merchant411@mobikwik","CANARA","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000714","2025-08-03T14:07:25.907463","42622.44","user5953@mobikwik","merchant294@gpay","HDFC","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000715","2025-08-01T14:07:25.907463","48199.97","user8664@mobikwik","merchant899@mobikwik","AXIS","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000716","2025-07-22T14:07:25.907463","11787.03","user5923@phonepe","merchant719@phonepe","BOB","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000717","2025-07-25T14:07:25.907463","7506.52","user1561@mobikwik","merchant108@phonepe","ICICI","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000718","2025-07-20T14:07:25.907463","10279.91","user1363@mobikwik","merchant875@gpay","ICICI","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000719","2025-07-17T14:07:25.907463","47489.82","user2433@mobikwik","merchant735@phonepe","AXIS","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000720","2025-08-09T14:07:25.907463","21682.52","user6741@gpay","merchant247@paytm","KOTAK","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000721","2025-07-25T14:07:25.907463","1193.68","user8243@mobikwik","merchant478@mobikwik","PNB","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000722","2025-07-13T14:07:25.907463","28765.7","user4003@gpay","merchant518@phonepe","AXIS","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000723","2025-07-20T14:07:25.907463","2433.06","user3397@paytm","merchant238@amazonpay","CANARA","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000724","2025-08-03T14:07:25.907463","41234.31","user2910@mobikwik","merchant485@amazonpay","AXIS","ICICI","FAILED","UPI PIN verification failed","authentication_failed","E008","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000725","2025-07-24T14:07:25.907463","45485.27","user5342@mobikwik","merchant570@gpay","SBI","KOTAK","FAILED","Daily transaction limit exceeded","daily_limit_exceeded","E005","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000726","2025-07-26T14:07:25.907463","37852.18","user4528@mobikwik","merchant338@phonepe","KOTAK","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000727","2025-07-31T14:07:25.907463","36467.71","user8618@phonepe","merchant117@mobikwik","ICICI","ICICI","FAILED","Invalid VPA provided","incorrect_details","E002","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000728","2025-08-06T14:07:25.907463","32859.82","user3095@mobikwik","merchant269@mobikwik","CANARA","BOB","FAILED","Bank server temporarily unavailable","bank_server_error","E004","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000729","2025-07-31T14:07:25.907463","12390.49","user7457@phonepe","merchant569@amazonpay","AXIS","ICICI","FAILED","VPA does not exist","invalid_vpa","E006","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000730","2025-07-11T14:07:25.907463","17442.45","user4828@paytm","merchant535@amazonpay","CANARA","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000731","2025-08-01T14:07:25.907463","11102.88","user7153@paytm","merchant778@mobikwik","CANARA","AXIS","FAILED","VPA does not exist","invalid_vpa","E006","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
